node,x_body,y_body,theta_body,theta_ullA,theta_urlA,theta_lllA,theta_lrlA,theta_ullB,theta_urlB,theta_lllB,theta_lrlB,dx_body,dy_body,dtheta_body,dtheta_ullA,dtheta_urlA,dtheta_lllA,dtheta_lrlA,dtheta_ullB,dtheta_urlB,dtheta_lllB,dtheta_lrlB,ddx_body,ddy_body,ddtheta_body,ddtheta_ullA,ddtheta_urlA,ddtheta_lllA,ddtheta_lrlA,ddtheta_ullB,ddtheta_urlB,ddtheta_lllB,ddtheta_lrlB,Tau_leftA,Tau_rightA,Tau_leftB,Tau_rightB,GRF_yA,GRF_yB
32,0.6378371735520224,0.45835902093549147,-0.14122682301304104,0.2486573562783939,1.7982688254831265,4.587675229505497,1.9468903227823255,1.8968789307854494,2.9197231046082197,3.797063843883634,1.993196298083542,8.135554877215526,-0.10346073044122601,0.03317408022646199,6.817908316398803,18.61644058066675,6.121221989409834,-12.941662373579032,-7.263601387518888,-17.56935197971309,-5.2726448919107956,8.626489897987737,0.3208718269889633,-8.630937876911558,115.38119266311278,52.7605078684133,-11.372360407274783,-32.69176287202866,149.14981711271056,150.9717796365793,-619.7765508133297,-604.4435677450073,623.5000805079164,1.6797142284091058,3.9349823344009915,-1.3024942260074674,-7.211819458383275,0.0,-7.1292505191272275e-09
33,0.6744710464899226,0.4578558919273112,-0.1325363651157237,0.27712417537568657,1.8810250175346046,4.616367613940482,1.8888463242282767,1.8700465110147646,2.8046478981788123,3.7397373166887635,2.0614878220497688,8.140886671764779,-0.11180680360538955,1.9312190383946612,6.3259800177155965,18.39032367721313,6.376105808519631,-12.898707570602648,-5.962779006539989,-25.57234982661483,-12.739268981207337,15.175942718193733,1.1848470200295425,-1.8546888530974706,421.7891165521817,-109.31774909528791,-50.248361365087774,56.64102972014016,9.545542280814876,289.0725641156142,-1778.4496500396183,-1659.255100727989,1455.4386117391841,4.815098347775032,10.138901267565176,-3.3839465442253585,-21.753910816753834,0.0,-7.111681957940981e-09
34,0.6866874348743669,0.45766422907339327,-0.1293207933492174,0.2867426303419636,1.9084429205978621,4.625738782610576,1.8699619285170086,1.8617792818624184,2.7646409536529495,3.7186351466033747,2.086221089788786,8.144205422372863,-0.12777439657478012,2.1437004286927035,6.412261187680519,18.278481967895765,6.247404739859897,-12.589514438308528,-5.511449895967013,-26.671121143708486,-14.068020975176106,16.488736842191052,2.2124858712153386,-10.644992050935851,141.65332965528265,57.520402115880024,-74.56064974405777,-85.80014880490123,206.12740077883376,300.88409715948836,-732.5093994241954,-885.8288434942835,875.1903333993938,1.4340562271426904,3.7604696144014302,-0.8333481944416837,-7.896940903436744,0.0,-7.038406414084684e-09
35,0.7234467216236639,0.45693269764817845,-0.10912986167175735,0.31050257325277214,1.9863946507212706,4.655180101661206,1.8146012351623773,1.8461738110936097,2.603915613426679,3.6134264479043505,2.1957687277338325,8.168763723373415,-0.162563202315575,4.48689201596387,5.2800088598821375,17.322677383517913,6.54254204302966,-12.3024265040932,-3.4678965446696646,-35.7168880240126,-23.379806229030045,24.344018885074195,5.457422492693908,-7.730877267914496,520.7113665060598,-251.61265516669562,-212.40188550854214,65.58633501215931,63.79757905616195,454.1248201225028,-2010.1786208714796,-2069.2940562286763,1745.6253552035469,3.775664484019163,9.671961481952685,-2.701798834758793,-22.977736833167647,0.0,-7.011883676377911e-09
36,0.7357109221446002,0.45665383194209913,-0.10199668896748892,0.3184725468014238,2.012055665052617,4.664749659023753,1.7966760646442528,1.842228509063992,2.548414225399952,3.575178789535722,2.234798670779902,8.176076286946227,-0.18590916569121096,4.755415087881199,5.313278401431763,17.107222799834705,6.3796601250052145,-11.950029793015633,-2.630182889959341,-37.0006656172379,-25.498259922049105,26.01977937942804,4.875008160734606,-15.563866329941469,179.0141246511191,22.179538672505124,-143.63538084353144,-108.58718309918109,234.9294915816614,558.4718494968961,-855.8457210287793,-1412.2925481296945,1117.1658207233604,1.1109286817371207,3.5614981832951815,-0.10717345944315321,-8.722390257084859,0.0,-6.982687272478197e-09
37,0.7479874796155467,0.45633562080645873,-0.09442767852101763,0.32646490126228705,2.037367682119206,4.674079132601752,1.779175414481281,1.8396149038526193,2.491014341081702,3.5337088565085137,2.27600792120947,8.184314418692706,-0.212139273715263,5.045971680488931,5.3281990499494345,16.87456004947186,6.219605561569559,-11.667018527325338,-1.7423912906230694,-38.26632196924287,-27.646428701207732,27.472641517983426,5.492049427973993,-17.486616407992617,193.70304060836642,9.94702945743708,-155.10741565734298,-106.70229617741593,188.6728578368317,591.8569276800646,-843.7650013318944,-1432.1025054997,968.5679863505628,0.9898898930878732,3.5362743835912482,-0.020756374496080875,-8.833365067569622,0.0,-6.9496002784118054e-09
38,0.760277552607476,0.455974284446635,-0.08639025125947675,0.3344118046201384,2.062297196065927,4.683198896138405,1.7620812513250728,1.8383594116612094,2.431712145938239,3.4888801219326213,2.3193225562327684,8.19332490790486,-0.2408892281615352,5.358247507618662,5.2978986589708725,16.61956016825665,6.0797999969680205,-11.396029369355544,-0.8369889625808631,-39.53452130686625,-29.88561482358281,28.876222154762793,6.0069509548734175,-19.166502755553974,208.1824342490723,-20.200119908721646,-169.9987363496812,-93.20306034518333,180.658179916759,603.5973464840056,-845.4603343659263,-1492.780347353383,935.7139049645383,0.8629454475020063,3.513740741683322,0.06598632136123053,-8.939779866245148,0.0,1.2791036424025903e-08
39,0.772582327845147,0.45556552037902964,-0.07784537504664282,0.34223311374495613,2.08680659235537,4.692147021872398,1.745371618491061,1.8384529721722254,2.3705324253283075,3.4405909346326227,2.364596355455102,8.20312637308832,-0.2725074809232221,5.69654447662546,5.214169776742022,16.339483753825185,5.965375618850172,-11.139677656659662,0.06237323970322618,-40.78619641072692,-32.192567375216356,30.18232265418637,6.534264623965466,-21.07868840271935,225.52974229870983,-55.81886615026736,-186.7163095079536,-76.28238758795919,170.8999518141501,599.5706266888089,-834.4442589721693,-1537.9576588958712,870.7276033717443,0.7292604020047302,3.493372668903381,0.14978597902263285,-9.038637822166693,0.0,7.779016702424049e-08
40,0.8093640008979059,0.455942662734782,-0.0536150102884376,0.38381910226158317,2.163554118407084,4.7065668817802555,1.7042273136822244,1.7655171307866615,2.184716368113723,3.389778740378165,2.4830517853630645,8.173706118391248,0.08380942259740538,5.384526157657697,9.241331907065241,17.055007866566783,3.2044137031539424,-9.143179960045826,-16.207966726474908,-41.29246218821104,-11.291600098527631,26.323432074625366,-6.537835173434335,79.18154375999273,-69.337412660343,894.9250268513109,159.00537775384797,-613.5471671068742,443.66620884153895,-3615.631543978411,-112.50351981048978,4644.659960538461,-857.5313443496079,1.0675103392883003,9.55826404861875,1.72784759547116,-26.410326737086976,0.0,887.1005292600112
41,0.8461492002291007,0.45767211163474714,-0.019303333711273733,0.42707902307978163,2.2289285932092233,4.712388201561038,1.674579662291032,1.614427807680056,2.0061349617287796,3.4509985099174654,2.58111887158494,8.17448970277608,0.38432202302227947,7.624817914936657,9.613316869303661,14.527662777711088,1.2936267702706539,-6.588367751572134,-33.575409088159546,-39.68476164713992,13.604394832813956,21.792688393077604,0.17412988379881444,66.78058573531763,497.842671347466,82.66333467511946,-561.6323080976923,-424.6193684155915,567.7361131759438,-3859.432090361255,357.26682897130553,5532.4439694971115,-1006.8320477829283,0.20297424825270094,9.358886587283342,0.9562621639932252,-29.300741095055834,0.0,887.1005325229859
42,0.8830646168779116,0.46063922670174035,0.03456037057032501,0.459265904537431,2.270807052866323,4.712386178330434,1.658597425738444,1.3964675208773363,1.8251227904153984,3.5875140274212143,2.6555229919828793,8.203426816425054,0.6593589756699918,11.969713367704541,7.152641103815894,9.30632538296682,-0.0004496068497499784,-3.5516085100497863,-48.4356245707094,-40.22493134448594,30.33678497529481,16.534250780144824,6.430470400923129,61.11932947479652,965.5324281148895,-546.816896397667,-1160.297325345984,-287.57255960467717,674.8354605861775,-3302.270467298938,-120.03772360974243,3718.309325980061,-1168.5418191757094,0.044610975711258,9.751155839760445,4.500856797411558,-36.62147236950435,0.0,887.1005228877948
43,0.9196577918100411,0.46318431479843486,0.06814975909745744,0.5120904592317848,2.3360505576653585,4.709926175580504,1.6357271587086863,1.263537993311439,1.6449927686032106,3.631564857084467,2.7752901036763684,8.131836416236947,0.5655765072480935,7.464326703836835,11.738818463600555,14.498591861235179,-0.5466686064553423,-5.082293914823866,-29.5399668123476,-40.02899102760804,9.789097051170868,26.61497839810297,-15.909016486882717,-20.84059919185054,-1001.1994698579614,1019.1530014760607,1153.839799610192,-121.38229493536832,-340.15313892360024,4199.045263309017,43.5423984705311,-4566.163970214966,2240.16713766758,-8.340781101696045,1.3405007995096938,29.045163611961318,1.5935795930184378,0.0,9.689433870741345e-07
44,0.9318484198878485,0.4639683726109159,0.07848121895828203,0.5309953536108577,2.3583380806743124,4.708301284175697,1.6285507640606343,1.2191692372993954,1.5859121354047878,3.648530836041937,2.8164913614668463,8.127052849753106,0.5227031157562074,6.88761233368104,12.603212464288394,14.85828918967675,-1.0832565998814396,-4.784243945689689,-29.579052259343182,-39.386931119206274,11.310607357972868,27.467395232005277,-3.1890315557449855,-28.582146570202294,-384.4747075830102,576.2603601522655,239.79725896825428,-357.72389685611853,198.6991839600456,-26.05686034894255,428.0382253469088,1014.3361437902206,568.2756142609893,-2.068126109798706,-0.9479645907050533,2.628479047331112,7.077549352429665,0.0,3.881002761558113e-07
45,0.944028306022477,0.46468961645077955,0.08803000670352996,0.5511230032783156,2.3810415868057007,4.705889888614203,1.6218318686892708,1.1752644645317039,1.5284384605157935,3.666634656081542,2.857262476117911,8.119890920733724,0.4808272624400479,6.36583249298308,13.41837829877927,15.135608926667894,-1.607590474135041,-4.479245283597936,-29.26972894760388,-38.31562674346649,12.069164058295211,27.1806320702906,-4.774599842446907,-27.91712150519476,-347.85180618886614,543.4416697506088,184.87906944651732,-349.5544882706588,203.33161080329788,206.21469879117822,714.1999997175748,505.7024011330796,-191.17466021195642,-2.111340978938538,-1.0999452323649022,2.8039865488276754,7.037508933799286,0.0,8.004122331028524e-08
46,0.9802172032484971,0.46637872768725225,0.09933356053543568,0.629314436044151,2.4630185934174453,4.692210560861729,1.6014463719486003,1.062513774997096,1.4246984048061277,3.7295943990397276,2.9093923333992433,8.041988659187437,0.37535858920987347,2.5119044428726145,17.375898790757866,18.217138625925628,-3.03985495782381,-4.530116863646763,-25.055744608347048,-23.0533786733007,13.991073994126351,11.584429291758305,-17.31163842787229,-23.43751644929264,-856.4296800408792,879.4502555913839,684.7853566690543,-318.28145143091814,-11.304811729202312,936.4423031362929,3391.615531343911,427.0917074759794,-3465.827794861979,-7.8632809698605195,-4.324195870530267,11.258600242824901,22.126716600091726,0.0,5.7383573577096146e-08
47,0.9922652718202326,0.46689712120317894,0.10252362254269995,0.6563295774483632,2.4904678036763146,4.686770316908411,1.595308662553086,1.0258990749018433,1.3925334049488254,3.7500484160932976,2.924207006080243,8.032009564077674,0.34559412183683585,2.126698433013368,18.010013210132893,18.299391144140547,-3.6268129786777226,-4.091787847385954,-24.409690200538396,-21.443236726631227,13.635949996458162,9.876404002349274,-6.652700130749746,-19.842888939955536,-256.80285075635044,422.7410435800773,54.83476534334858,-391.30358605948936,292.218028961004,430.7010000430431,1073.4231331909598,-236.7482662238458,-1138.6784013168763,-2.237073760100596,-1.576815674673504,3.2311857087532885,7.0875128034447705,0.0,4.2014046737803764e-08
48,1.004298699152969,0.46737210546241786,0.10516549718959847,0.6842727860962312,2.5179467251690695,4.68049006851508,1.5898073492408988,0.9901742743974921,1.3626640351369101,3.7701489059894437,2.936535492904867,8.022249447439858,0.3166547738944403,1.7612419837057047,18.628723466440846,18.31920006379184,-4.186813765528228,-3.667526005564946,-23.816428452288797,-19.91282523617703,13.400267397132502,8.218954906351097,-6.506715679552682,-19.292813395613162,-243.63655652334182,412.471681969529,13.205888092635305,-373.33220857667357,282.8399783376155,395.5060848819962,1020.2698195760004,-157.12103874744915,-1104.9611824520455,-2.2983450728812858,-1.7006038906842178,3.403417597768655,6.7386296307690685,0.0,3.118913558822396e-08
49,1.0163178347588773,0.4678055112511655,0.10729943636854371,0.7130788796258323,2.545377909434271,4.673369003919517,1.5849680101674437,0.9553461014475536,1.3349710534953432,3.789807686116122,2.946481870371554,8.012722282085763,0.28893593803668605,1.4226199427640496,19.203978975910907,18.287376779219734,-4.74735578563466,-3.2262120418526017,-23.21868115899533,-18.46190760571003,13.105796516866619,6.63088952205353,-6.351415993706093,-18.479143675001772,-225.7470471774043,383.50200794452934,-21.215430937873766,-373.6930576225759,294.20803179017935,398.49646539262335,967.2742207350792,-196.31306785256842,-1058.7056596578589,-2.3621706756079695,-1.8176409745967195,3.5672944939625144,6.363586295743992,0.0,2.320613788384418e-08
50,1.0283231670800026,0.4681990003475083,0.10896513460370914,0.7426810694579943,2.572686052139247,4.665409717386751,1.580812584543453,0.9214120262175511,1.3093109712121518,3.8089597221601106,2.9541979739513593,8.00352072685649,0.26232494479391266,1.1104607513759661,19.73470900635949,18.20535078122263,-5.306168378520453,-2.7702719275831877,-22.622620281166537,-17.10664852192259,12.767969543820273,5.1440471017097975,-6.134343975402586,-17.740586456403292,-208.10523953235483,353.8185104285641,-54.68376530949268,-372.54013882813274,303.9587790784743,397.37222282272364,903.5022002903331,-225.21702094908727,-991.2240503205985,-2.4281142547641883,-1.927659845442885,3.7258814391489063,5.965177687208176,0.0,1.7037691763632555e-08
51,1.0403152967500364,0.468554063742872,0.11020147797513805,0.773011582710831,2.5997986230126937,4.656618104950029,1.577359202667335,0.8883618006289044,1.2855201617855931,3.8275601431197694,2.9598761008760306,7.994719553505285,0.23670793660126732,0.8242254543918129,20.22025728893076,18.074971374715556,-5.861050354578718,-2.302244919825277,-22.033391235050647,-15.860473039372108,12.400228586687199,3.7854020596013767,-5.86742427081085,-17.077933772831557,-190.82273029625583,323.6974962456753,-86.91923947263163,-369.9197645407157,312.0166954032086,392.8177151258801,830.7801676244795,-245.15960896945725,-905.75955925154,-2.496198702956359,-2.0308360741663556,3.880884896508583,5.5472017158421245,0.0,1.1980131497039598e-08
52,1.0522949125817742,0.46887203187358345,0.11104640572366563,0.8040021942954338,2.6266462596776314,4.647003168468771,1.5746221698141238,0.8561794655716942,1.2634189143563364,3.845580122688196,2.9637414986811796,7.986377530999093,0.211977877283872,0.563282836523103,20.66032229309715,17.898350434012535,-6.4099311492489335,-1.8246810237923057,-21.45480132301563,-14.734104027646616,12.013270037681227,2.5769212145876668,-5.561325341504882,-16.486638039716684,-173.96102592084833,293.37545634329786,-117.74680692159711,-365.91901671317913,318.37461421672566,385.72501305902756,750.9095694893555,-257.97129929841793,-805.6505653287061,-2.5664679084882804,-2.127425254814608,4.034038038885648,5.1132913606815915,0.0,7.057299277989746e-09
53,1.0642627713934603,0.46915409272287245,0.11153683849786304,0.8355846896409161,2.6531630010174614,4.636576759907341,1.5726120517296935,0.8248455237283924,1.2428152718979277,3.86300234009597,2.966045101155677,7.978539984343336,0.1880397988880801,0.32695384864882254,21.0549109815048,17.677755425033702,-6.950910677459079,-1.3400732547261855,-20.889209322870705,-13.735705589792877,11.614764210629907,1.5357287163900342,-5.225009782957206,-15.958653810544364,-157.55201568497546,263.0580521852354,-147.06273922329225,-360.6515471523808,323.0705277406877,377.05979482099445,665.5962425746342,-265.6694672916865,-694.1254997223505,-2.638960178854029,-2.2177063870101845,4.186947017845215,4.6668647419263065,0.0,-6.945396920961248e-09
54,1.0762196818219563,0.46940131374382765,0.11170863551068377,0.867691276074282,2.6792864303394,4.625353296268934,1.5713358139036733,0.7943390266191308,1.2235085832958867,3.879816598636031,2.967056777915005,7.971241451635825,0.1648133488779627,0.11453087969950214,21.40430458007273,17.415549268784492,-7.482278898082052,-0.8508217839176694,-20.33758266868146,-12.871073794417764,11.209460458416618,0.6744484511982531,-4.865668836623767,-15.484237521237784,-141.61474115695796,232.9281257475495,-174.80339875981966,-354.2440508893773,326.1663309853228,367.74961876616175,576.41887082058,-270.20141109750875,-574.1845263815592,-2.7136875902849447,-2.301938605379738,4.340972595615131,4.211122910072517,0.0,-6.969299538611097e-09
55,1.0881664915812088,0.46961466408192293,0.11159655170791848,0.9002549608642312,2.704957788449932,4.6133494692517685,1.5707969763663767,0.7646393835458901,1.2052927757864365,3.8960160283222405,2.9670591867554013,7.964507977625897,0.14223298972962736,-0.07472223625185515,21.709036346676854,17.11417027541377,-8.00251933083761,-0.35922358779675917,-19.79968284053999,-12.143823091813484,10.799576587288296,0.0016058871728145945,-4.488964715260362,-15.053512544241565,-126.16823923372296,203.1536983565738,-200.9185251427471,-346.82556770071466,327.7308196658245,358.59845086077394,484.831862174747,-273.25482093438586,-448.5599148941477,-2.790610449017345,-2.3803267032087247,4.497100514395212,3.749147166776543,0.0,-6.9851573243506205e-09
56,1.1001039388724914,0.4697950150586833,0.11123007256993749,0.9332156564726289,2.7301277580846977,4.600582516141372,1.570994790789721,0.7357255558097618,1.1879941112753336,3.9116030731200633,2.966292230439547,7.958266695770574,0.12023350862881405,-0.24431845832053628,21.97371010142987,16.779913342460624,-8.511268386427279,0.13187576027195785,-19.275808864740515,-11.532397362755368,10.391322070220422,-0.5113021868608213,-4.160838101828365,-14.666262685548249,-113.06370054536853,176.44847146120375,-222.83707332421292,-339.16469466304017,327.39826955332205,349.24793489395785,407.6155393836843,-272.1686008156676,-341.9373626516049,-2.865898207591059,-2.4490315753078113,4.632351651099025,3.367108345847224,0.0,-7.000488087753129e-09
57,1.1120320299780588,0.4699432924945616,0.11062129467234055,0.9665501072062226,2.754757372655644,4.587044729268392,1.5719420535968809,0.7075605038664062,1.171612796912802,3.9266279721215773,2.9647413689113447,7.952029141280421,0.09885123115371755,-0.40585031916790104,22.222878857656532,16.419677807059823,-9.025155389040998,0.6315060289463335,-18.77662669047729,-10.920832849987798,10.016559535588062,-1.0339035774635865,-4.158353137734729,-14.25479501154632,-107.68747935736059,166.11184413960544,-240.15606938941525,-342.58997386448897,333.08552233559,332.78679391509286,407.7080552336522,-249.84069706389832,-348.3995427740489,-2.86111391146661,-2.594227964003567,4.635592249488128,3.4109393446197114,0.0,-7.015545096639008e-09
58,1.1239507777021878,0.4700603895621012,0.10978229621412204,1.0002350817929497,2.778808967390061,4.572729056955174,1.5736497960720475,0.6801091297880952,1.156146719188621,3.941137803033333,2.9623960119522565,7.945800110453954,0.07806440019756865,-0.5593300736189984,22.45656011746941,16.034332508811346,-9.543743460339144,1.1384904405967744,-18.300843027491407,-10.310677340732848,9.673182009540524,-1.5635650670623364,-4.1526706475014095,-13.857832008053977,-102.31942802188081,155.78688491520185,-256.89584042348935,-345.72400134444695,337.98825911342846,317.1878430023293,406.76871639938594,-228.91743726334508,-353.10625075458603,-2.860267572009776,-2.737093486993013,4.640833598483586,3.4541400659808374,0.0,-7.030325742989762e-09
59,1.1358602038228727,0.47014716585708805,0.10872506086790287,1.0342475798540103,2.8022464536908753,4.557629027683617,1.576127189366928,0.6533381060865877,1.1415913078824782,3.9551769392819995,2.959249904099629,7.939585586765325,0.05785063142159378,-0.7048207387660076,22.674907811590195,15.624928232331293,-10.066645827372577,1.651588909277414,-17.8472775908379,-9.703568639211943,9.35938664726671,-2.097396827353743,-4.142999184582507,-13.475791830908548,-96.99338795206738,145.5645458964463,-272.93509021861644,-348.6001806059562,342.0642745709246,302.37574565028166,404.7375118959891,-209.19606958858694,-355.88641356997664,-2.8633032687923046,-2.8771173935341765,4.648052072632544,3.496408257355118,0.0,-7.044799992231938e-09
60,1.1477603404102603,0.47020444720389326,0.1074614146657069,1.0685650481165856,2.8250355302372077,4.541738621529849,1.579381509065368,0.6272157412993373,1.1279394855133955,3.9687874062009745,2.955301332169179,7.9333924322370954,0.03818741070036557,-0.8424274077788101,22.878220011054573,15.192656494544822,-10.593561426772363,2.169537725730514,-17.41483970318048,-9.101178248988683,9.073608059982297,-2.632370682566888,-4.12875305296963,-13.108761006031845,-91.73740978137599,135.54092028839955,-288.17999760269987,-351.2756511665884,345.2978199502528,288.2907637371176,401.5919756849339,-190.51829069428206,-356.64780006734134,-2.8700019733894058,-3.0140371931407812,4.657174699484069,3.537588831071409,0.0,-7.058937615766254e-09
61,1.1596512309909908,0.47023302581486054,0.10600297218726927,1.1031655836598164,2.847143868344986,4.525052132231705,1.5834181137486438,0.6017118897230573,1.1151816610440572,3.9820091332609544,2.9505532295055596,7.92722828504043,0.019052330157222203,-0.9722910482340902,23.06693028361876,14.738832385459302,-11.124281149860632,2.6910588911351465,-17.002498864180307,-8.505181870297461,8.8144490116499,-3.165388957183178,-4.109414822952504,-12.756668702674748,-86.57540970763738,125.80633891062334,-302.54818085753834,-353.81171592916564,347.67936897363325,274.89277946065124,397.3293101022324,-172.7719992305689,-355.3440774090593,-2.8801321618715754,-3.1476289722213426,4.6681365999918665,3.5775647920109948,0.0,-7.072711457309073e-09
62,1.1715329316433694,0.47023366077822326,0.1043610917454967,1.1380281211005698,2.8685412732538245,4.507564024413826,1.5882404326689923,0.5767978997472175,1.1033057599306668,3.9948801146594985,2.945013193152709,7.921101513429413,0.0004233071848051619,-1.0945825040282764,23.241596987099552,14.2648785191312,-11.658691070919518,3.214866189257693,-16.609259017452477,-7.917235169847703,8.580619325308874,-3.693342529230816,-4.084497775219423,-12.41929807674325,-81.52730521593283,116.44399482581233,-315.9679575933181,-356.2718299626429,349.20344345430703,262.1588303045674,391.96287088886555,-155.88582279169418,-351.9676148152945,-2.893463815082933,-3.277692269695021,4.6808867796860705,3.6162386043879846,0.0,-7.086098108985895e-09
63,1.1834055120720492,0.4702070788503297,0.10254683906250008,1.1731326028812477,2.8891998217862556,4.489268787659193,1.5938499598677578,0.5524465943373663,1.09229728842228,4.007436491994539,2.938693420709611,7.915021202099329,-0.017721212682756483,-1.2094968350094824,23.402892004132934,13.772309281965539,-12.196774549578363,3.7396694828639125,-16.234137117502755,-7.338950947942968,8.370883939293021,-4.213164373157639,-4.053524284975185,-12.096297036383369,-76.60924022415261,107.52957095394834,-328.3781465274617,-358.720849917013,349.86742947562175,250.0802423963022,385.52123564973346,-139.823018013494,-346.5464766240943,-2.909772433899001,-3.4040478497643543,4.695388223327501,3.653527824080981,0.0,-7.099078017320273e-09
64,1.1952690566958593,0.47015397551161153,0.10057095880200313,1.2084601325304358,2.9090939772130593,4.470160788533474,1.6002462520917973,0.5286322771170904,1.0821394313582549,4.019712572965182,2.931610571418536,7.908997160959742,-0.0354020799412771,-1.3172480794064592,23.551589390778318,13.26271563681718,-12.738613595604782,4.264177245902101,-15.876146064081484,-6.771876806496063,8.184020258976517,-4.721880071339697,-4.016010878812655,-11.78719627102777,-71.83386694691562,99.13118263660795,-339.7276969509227,-361.2245422939868,349.67040124287087,238.65971890688547,378.0478699221067,-124.57527357747465,-339.14240138504164,-2.9288410352352474,-3.5265376350721236,4.711616690503362,3.6893643444287525,0.0,-7.111635453548561e-09
65,1.2071236657718807,0.4700750162294504,0.09844385324587811,1.243993111184149,2.928200682756179,4.450234121421292,1.607426927554586,0.5053307574913093,1.072813182756607,4.031740800097067,2.923785555908788,7.9030399493048975,-0.052639303184588836,-1.4180644910887672,23.688554216951108,12.737750881411596,-13.284389660947635,4.787097126652829,-15.534282008046233,-6.217473288516848,8.01878483997257,-5.216655376899439,-3.9714579698734593,-11.491434515755458,-67.21066244879141,91.30950552242787,-349.9750525168586,-363.8492016159046,348.6118083993172,227.90842572303157,369.6008128591469,-110.15648926540693,-329.8488360681172,-2.9504614705162835,-3.645025041203419,4.729559078689124,3.7236947831986065,0.0,-7.123758418249228e-09
